,covariance,beta1,beta2,p,pca_coef,mismeasured_coef,mismeasured_allvar_coef,mismeasured_avg_coef,true_val_coef,pca_ape,mismeasured_coef_ape,mismeasured_allvar_coef_ape,mismeasured_avg_coef_ape
72,-0.75,0.1,10.0,5,-2.396991845673112,-5.184252496660565,-2.2384083173497706,-2.2576323595661836,0.12350161430963444,24.96991845673112,52.842524966605644,23.384083173497707,23.576323595661837
73,-0.75,0.1,10.0,10,-1.3572070315995228,-5.01587539514679,-1.1941351255197226,-1.2315223552364778,0.12739917354541705,14.572070315995228,51.158753951467894,12.941351255197226,13.315223552364778
74,-0.75,0.1,10.0,20,-0.800693281163757,-5.061430757084948,-0.6761683073819738,-0.6600776268248317,0.089366673856162,9.00693281163757,51.614307570849476,7.761683073819737,7.600776268248317
75,-0.75,0.1,10.0,50,-0.41322391896137284,-5.107791398320086,-0.2715380611942675,-0.25103289031214693,0.08373713026546203,5.1322391896137285,52.07791398320085,3.7153806119426744,3.510328903121469
76,-0.75,0.1,100.0,5,-25.04969703033376,-52.656872519306205,-23.68824941292547,-23.764395099467443,0.10947267435069233,251.4969703033376,527.568725193062,237.8824941292547,238.64395099467444
77,-0.75,0.1,100.0,10,-14.414161612985003,-51.39883652042734,-13.130623251836996,-12.98730343563305,0.11492944436569165,145.14161612985,514.9883652042734,132.30623251836994,130.8730343563305
78,-0.75,0.1,100.0,20,-8.998139765002257,-53.65733763638907,-7.457694359438372,-7.53313866149667,0.11325727694643595,90.98139765002256,537.5733763638907,75.5769435943837,76.33138661496669
79,-0.75,0.1,100.0,50,-4.764883782820145,-52.37563112969305,-3.3589056042680863,-3.5102762502832117,0.12685842952714044,48.648837828201444,524.7563112969304,34.58905604268086,36.102762502832114
80,-0.75,1.0,0.1,5,0.9750931657896174,0.9513963423385478,0.9785219317805338,0.976142414217722,1.0154747542350302,0.024906834210382645,0.04860365766145225,0.021478068219466184,0.023857585782278035
81,-0.75,1.0,0.1,10,0.9767208868436914,0.9399424934685147,0.9793676528676452,0.9779262051181783,0.9909126021169906,0.023279113156308595,0.06005750653148534,0.020632347132354845,0.022073794881821707
82,-0.75,1.0,0.1,20,0.9804454322610515,0.9397865040775844,0.9593832811701791,0.9827948714006499,0.9858105319289385,0.01955456773894848,0.06021349592241565,0.040616718829820875,0.017205128599350084
83,-0.75,1.0,0.1,50,1.0113952069573071,0.9571754681421762,1.004716052910166,1.013993228315701,1.0198894982819586,0.011395206957307114,0.042824531857823755,0.004716052910165969,0.013993228315700934
84,-0.75,1.0,1.0,5,0.78233312050603,0.4993797138697297,0.7853745417949389,0.7897059122984832,1.0075337595729976,0.21766687949397,0.5006202861302703,0.21462545820506107,0.2102940877015168
85,-0.75,1.0,1.0,10,0.8625810569821065,0.49199533704634496,0.8786951931792883,0.876356062843788,1.0186761001730822,0.13741894301789348,0.508004662953655,0.12130480682071165,0.12364393715621202
86,-0.75,1.0,1.0,20,0.9083790125851313,0.496725770023748,0.9343918823411569,0.9294134117375117,1.006178221753035,0.09162098741486868,0.503274229976252,0.06560811765884311,0.07058658826248831
87,-0.75,1.0,1.0,50,0.9460464916962208,0.48149950322463403,0.951883400442966,0.9626028108227906,0.9942118370302369,0.05395350830377921,0.5185004967753659,0.04811659955703396,0.037397189177209356
88,-0.75,1.0,10.0,5,-1.4982858498790999,-4.275470914528388,-1.3575658013375167,-1.3761277928114959,0.9952977791470822,2.4982858498790996,5.275470914528388,2.3575658013375165,2.376127792811496
89,-0.75,1.0,10.0,10,-0.5250790710487322,-4.212284780449561,-0.41979833165301755,-0.4204841071311762,1.0013019187492407,1.525079071048732,5.212284780449561,1.4197983316530176,1.4204841071311762
90,-0.75,1.0,10.0,20,0.13450077429438767,-4.040768053264653,0.30753607540558775,0.2997642146449242,1.0327833113851184,0.8654992257056123,5.040768053264653,0.6924639245944122,0.7002357853550758
91,-0.75,1.0,10.0,50,0.5165225200124602,-4.273958613872072,0.6626961650702864,0.6859475398779559,1.0079757207399447,0.48347747998753976,5.273958613872072,0.3373038349297136,0.31405246012204413
92,-0.75,1.0,100.0,5,-23.498874542184367,-51.11428044604445,-22.740130545693443,-22.698866457313397,1.0209621351656026,24.498874542184367,52.11428044604445,23.740130545693443,23.698866457313397
93,-0.75,1.0,100.0,10,-14.390784061140158,-50.68036589810498,-12.878892470872847,-12.649510198932091,1.0005188682689978,15.390784061140158,51.68036589810498,13.878892470872847,13.649510198932091
94,-0.75,1.0,100.0,20,-7.945290799548332,-51.149543052468154,-6.540068110242718,-6.548938752307996,1.0214613760228037,8.945290799548332,52.149543052468154,7.540068110242718,7.548938752307996
95,-0.75,1.0,100.0,50,-4.023012277305203,-51.04565366468487,-2.0950370729681906,-2.373982796233339,0.9913857659143491,5.023012277305203,52.04565366468487,3.0950370729681906,3.373982796233339
96,-0.75,10.0,0.1,5,9.975741095352369,9.947079832909303,9.975180308081352,9.978593330696265,10.008905689960821,0.0024258904647631143,0.005292016709069714,0.0024819691918647633,0.0021406669303734916
97,-0.75,10.0,0.1,10,9.991365909420796,9.952094008351715,9.994884430298931,9.994955481610976,10.009383489948252,0.0008634090579203501,0.004790599164828535,0.0005115569701068523,0.0005044518389023978
98,-0.75,10.0,0.1,20,10.002056333622667,9.966692540309463,10.001660963091998,10.007217261626474,10.011025017660723,0.00020563336226668837,0.0033307459690536945,0.00016609630919983687,0.0007217261626474069
99,-0.75,10.0,0.1,50,10.004765085071982,9.939285892030092,10.016264000198653,10.007583454369119,10.012124097099576,0.0004765085071982256,0.006071410796990762,0.001626400019865315,0.0007583454369118669
100,-0.75,10.0,1.0,5,9.7878909142468,9.491747988972936,9.79428260505468,9.796715356168834,10.025612843696837,0.021210908575319997,0.05082520110270643,0.02057173949453208,0.02032846438311662
101,-0.75,10.0,1.0,10,9.827485269546276,9.45815969129527,9.836573568916181,9.841019779524142,9.985388627394256,0.01725147304537238,0.054184030870472986,0.01634264310838187,0.01589802204758577
102,-0.75,10.0,1.0,20,9.934357100741357,9.491347195494413,9.952345739804016,9.950565080285338,10.039806872059545,0.006564289925864308,0.050865280450558714,0.004765426019598351,0.004943491971466152
103,-0.75,10.0,1.0,50,9.973493227649348,9.465452410456678,10.002783382116679,9.985086496214505,10.013089492704738,0.002650677235065224,0.05345475895433225,0.0002783382116678723,0.0014913503785495053
104,-0.75,10.0,10.0,5,7.561288166186603,4.851865939670561,7.6541907280923605,7.6465062703985005,9.994154676989993,0.24387118338133967,0.5148134060329439,0.23458092719076395,0.23534937296014996
105,-0.75,10.0,10.0,10,8.45842110966979,4.68591269340512,8.582286656718145,8.568526058311603,9.969562835466297,0.15415788903302108,0.531408730659488,0.14177133432818553,0.1431473941688397
106,-0.75,10.0,10.0,20,9.10529672097728,4.840443563483686,9.212256356740497,9.220160044760606,9.97193293288255,0.08947032790227194,0.5159556436516314,0.07877436432595034,0.07798399552393942
107,-0.75,10.0,10.0,50,9.466892808023534,4.646227945001392,9.594167267789404,9.635265327628241,9.977229731301758,0.05331071919764661,0.5353772054998608,0.04058327322105963,0.03647346723717586
108,-0.75,10.0,100.0,5,-14.007443017318623,-42.56733132165453,-13.249967221960587,-13.231472336570175,9.9909565271295,2.400744301731862,5.2567331321654525,2.324996722196059,2.3231472336570174
109,-0.75,10.0,100.0,10,-5.880653124331889,-43.514307809543155,-4.802764725675257,-4.660544958872587,9.976847022512969,1.588065312433189,5.351430780954315,1.4802764725675257,1.4660544958872588
110,-0.75,10.0,100.0,20,1.1826910636894206,-42.02103346636087,2.5589717072522236,2.563367334724071,10.004846791205038,0.8817308936310579,5.202103346636087,0.7441028292747777,0.7436632665275928
111,-0.75,10.0,100.0,50,5.496544432637579,-41.63489580352059,6.480789446491189,6.498511044281096,10.01724627872244,0.4503455567362421,5.163489580352059,0.35192105535088114,0.35014889557189044
112,-0.75,100.0,0.1,5,99.97420862719103,99.94608414538408,99.97612650920868,99.97482628369599,100.00047080106611,0.0002579137280896759,0.0005391585461592285,0.00023873490791316953,0.0002517371630401044
113,-0.75,100.0,0.1,10,99.97599099668928,99.93733445284597,99.98076309222189,99.97929550342444,99.99435212153516,0.00024009003310723642,0.0006266554715402606,0.00019236907778108047,0.00020704496575561394
114,-0.75,100.0,0.1,20,99.9693398178061,99.93369403141156,99.97945735244757,99.97019571009722,99.98019641159894,0.0003066018219389832,0.0006630596858843773,0.00020542647552431958,0.0002980428990278483
115,-0.75,100.0,0.1,50,99.98907026141296,99.9549104643782,100.01994021700844,99.9933102167295,99.99668876859843,0.00010929738587037719,0.000450895356217984,0.0001994021700843973,6.689783270502403e-05
116,-0.75,100.0,1.0,5,99.74409006490687,99.47428628309873,99.7603074310823,99.75282871330666,100.00518786756219,0.002559099350931291,0.005257137169012651,0.0023969256891770386,0.0024717128669334443
117,-0.75,100.0,1.0,10,99.84975759990111,99.47742508490927,99.86227128620465,99.85975977855787,99.99761159228792,0.0015024240009888956,0.005225749150907291,0.0013772871379535445,0.0014024022144212723
118,-0.75,100.0,1.0,20,99.93559708389273,99.4939243273759,99.96301773354686,99.95113620232333,100.03128851477476,0.0006440291610726945,0.005060756726241067,0.00036982266453136956,0.0004886379767667392
119,-0.75,100.0,1.0,50,99.91817212596055,99.46634451991466,99.9150892534448,99.93143055191845,99.96657042860699,0.0008182787403944757,0.005336554800853435,0.0008491074655519526,0.0006856944808154708
120,-0.75,100.0,10.0,5,97.56438318268516,94.75231494428921,97.63337537597914,97.6212955894848,99.97460314833273,0.024356168173148375,0.05247685055710789,0.02366624624020858,0.023787044105151978
121,-0.75,100.0,10.0,10,98.54496596481476,94.83270586988473,98.68578052037985,98.67663277531358,99.99647482140297,0.014550340351852355,0.05167294130115266,0.013142194796201495,0.013233672246864217
122,-0.75,100.0,10.0,20,99.03046401127162,94.7893473102219,99.23570670517962,99.22767686896144,99.97735779782691,0.009695359887283815,0.05210652689778101,0.0076429329482037645,0.0077232313103856145
123,-0.75,100.0,10.0,50,99.47708851660997,94.73257994020118,99.66667957816195,99.63232246839605,99.98261764296556,0.0052291148339003255,0.05267420059798823,0.00333320421838053,0.0036767753160394535
124,-0.75,100.0,100.0,5,75.78739735682518,48.28595299033518,76.87154768798217,76.8642592677831,99.97279885661166,0.2421260264317482,0.5171404700966482,0.23128452312017828,0.23135740732216903
125,-0.75,100.0,100.0,10,84.07106104080768,45.980035384602026,85.31067759457892,85.05247777539203,100.01093954275785,0.15928938959192324,0.5401996461539798,0.1468932240542108,0.14947522224607965
126,-0.75,100.0,100.0,20,90.91937893310265,48.36781555508255,92.3191963697352,92.42342138674432,99.9924640523978,0.0908062106689735,0.5163218444491745,0.07680803630264804,0.07576578613255677
127,-0.75,100.0,100.0,50,95.33266596975311,47.57499708711283,96.3802925899281,96.87361922403902,99.99559248463162,0.04667334030246892,0.5242500291288718,0.036197074100718964,0.03126380775960982
128,-0.5,0.1,0.1,5,0.07199653543370899,0.05252941865487913,0.07544233281548926,0.073999066600364,0.08449318345660421,0.2800346456629102,0.4747058134512087,0.24557667184510745,0.26000933399636006
129,-0.5,0.1,0.1,10,0.0926676842460456,0.07241262507184378,0.09242694907433252,0.09300750137524448,0.09888200751018025,0.07332315753954405,0.2758737492815623,0.07573050925667485,0.06992498624755525
130,-0.5,0.1,0.1,20,0.09094911899744876,0.06293652513063529,0.09417675711359513,0.09124610934441994,0.09339170396534674,0.09050881002551248,0.37063474869364715,0.058232428864048724,0.08753890655580063
131,-0.5,0.1,0.1,50,0.09943438192611068,0.07726152705649926,0.09202195001430795,0.1012798265379495,0.10391349387363537,0.0056561807388932905,0.22738472943500745,0.07978049985692057,0.012798265379494883
132,-0.5,0.1,1.0,5,-0.019367420400178883,-0.1896531304607074,-0.015027068042506236,-0.016171426070486154,0.09180653934796522,1.193674204001789,2.8965313046070738,1.1502706804250624,1.1617142607048616
133,-0.5,0.1,1.0,10,0.03719491844236078,-0.17767969476778597,0.041192564526324346,0.04243083316933463,0.10016084908143007,0.6280508155763922,2.77679694767786,0.5880743547367565,0.5756916683066537
134,-0.5,0.1,1.0,20,0.049588684644584505,-0.21449689629203209,0.046447944409990255,0.056040873758384374,0.08759441396290331,0.504113153554155,3.144968962920321,0.5355205559000975,0.4395912624161563
135,-0.5,0.1,1.0,50,0.07989362663384539,-0.19041859678291598,0.06650160357703765,0.08611364585012911,0.09826271194741537,0.20106373366154617,2.9041859678291595,0.33498396422962357,0.13886354149870897
136,-0.5,0.1,10.0,5,-0.9899639857671135,-2.6225898728389394,-0.9238110450737337,-0.9149927395558953,0.12078132468039518,10.899639857671135,27.225898728389392,10.238110450737336,10.149927395558953
137,-0.5,0.1,10.0,10,-0.5200952975938425,-2.7899543873180863,-0.4369488840970112,-0.43309138609395315,0.1028665607745959,6.200952975938425,28.899543873180864,5.369488840970112,5.330913860939531
138,-0.5,0.1,10.0,20,-0.24999405995507978,-2.7378933520270823,-0.19304818157766893,-0.19099742481838253,0.11746867814134994,3.499940599550798,28.378933520270824,2.930481815776689,2.909974248183825
139,-0.5,0.1,10.0,50,-0.07997076197080107,-2.753382954280133,-0.03536537492744091,-0.013634849239086233,0.11230600031708869,1.7997076197080109,28.533829542801328,1.353653749274409,1.1363484923908622
140,-0.5,0.1,100.0,5,-11.634500103100883,-28.297795172576766,-11.051501898367695,-11.194464004955703,0.09548458499160034,117.34500103100882,283.97795172576764,111.51501898367694,112.94464004955702
141,-0.5,0.1,100.0,10,-6.519275314925624,-28.316411403453536,-6.010833902721214,-5.859077374266132,0.08778494372813492,66.19275314925623,284.1641140345354,61.10833902721213,59.59077374266131
142,-0.5,0.1,100.0,20,-3.3998727269406945,-28.821998812335668,-2.867800415585096,-2.8876728423311193,0.11602661812382738,34.99872726940694,289.2199881233567,29.67800415585096,29.876728423311192
143,-0.5,0.1,100.0,50,-1.7391962855524212,-28.67416963123952,-1.0085879694164857,-1.163765703100654,0.10622094895003587,18.391962855524213,287.74169631239516,11.085879694164857,12.63765703100654
144,-0.5,1.0,0.1,5,0.9878185670187456,0.9770906954344172,0.990552344892844,0.9880854580607596,0.9973977603848212,0.012181432981254403,0.022909304565582822,0.00944765510715595,0.011914541939240353
145,-0.5,1.0,0.1,10,1.0104265753728812,0.9831405820340787,1.0123260885038665,1.012042390148922,1.017303546783164,0.010426575372881164,0.016859417965921275,0.012326088503866517,0.012042390148921944
146,-0.5,1.0,0.1,20,1.002640039794708,0.9813945823392727,1.0044868051864495,1.0033109764380972,1.0081069210206173,0.002640039794707949,0.01860541766072732,0.004486805186449505,0.0033109764380971907
147,-0.5,1.0,0.1,50,0.9989876641243535,0.9749087716796706,1.0101887739989635,1.0006935686775358,1.001339393889624,0.0010123358756465306,0.025091228320329395,0.010188773998963452,0.000693568677535783
148,-0.5,1.0,1.0,5,0.9206089450307059,0.7588517568467863,0.9212449393858156,0.9246153435684795,1.0301894444843716,0.0793910549692941,0.2411482431532137,0.07875506061418436,0.07538465643152048
149,-0.5,1.0,1.0,10,0.942582053108586,0.7067429860950015,0.9458718419840395,0.9496490490245357,1.009757754336937,0.057417946891413996,0.2932570139049985,0.05412815801596049,0.05035095097546427
150,-0.5,1.0,1.0,20,0.9507990178599094,0.7047051927878121,0.9575420178172874,0.9566542686268559,0.9926508311096238,0.04920098214009061,0.2952948072121879,0.04245798218271257,0.043345731373144125
151,-0.5,1.0,1.0,50,0.9751388413477637,0.7205452946908857,0.9802237399885201,0.9814409369843343,0.9940961823209453,0.02486115865223626,0.2794547053091143,0.019776260011479918,0.018559063015665678
152,-0.5,1.0,10.0,5,-0.12983656024008602,-1.9033795090369805,-0.08594674448459222,-0.07823416400939592,0.9935525237344425,1.129836560240086,2.9033795090369807,1.0859467444845923,1.078234164009396
153,-0.5,1.0,10.0,10,0.32241545947289474,-1.9100690554554927,0.397804987004593,0.3987339725956022,0.9950150524596906,0.6775845405271053,2.9100690554554927,0.602195012995407,0.6012660274043977
154,-0.5,1.0,10.0,20,0.6445227264169994,-1.866912484993501,0.6853906948682288,0.6958206860101156,1.0076159306457442,0.35547727358300063,2.866912484993501,0.3146093051317712,0.3041793139898844
155,-0.5,1.0,10.0,50,0.8540390810978841,-1.8951680814702043,0.9127966707938624,0.8947419243682719,1.0048227042539621,0.14596091890211593,2.8951680814702043,0.0872033292061376,0.10525807563172807
156,-0.5,1.0,100.0,5,-10.598710723104523,-28.127938168230344,-9.835174252545826,-9.851035934733327,0.9955445005081812,11.598710723104523,29.127938168230344,10.835174252545826,10.851035934733327
157,-0.5,1.0,100.0,10,-5.387373061443667,-26.591885057599953,-4.797102166651283,-4.952234069005511,1.0008902558795263,6.387373061443667,27.591885057599953,5.797102166651283,5.952234069005511
158,-0.5,1.0,100.0,20,-2.607418769721877,-26.854870955534803,-1.7060597502938066,-1.8926390407154554,0.9968685648279325,3.607418769721877,27.854870955534803,2.7060597502938064,2.8926390407154554
159,-0.5,1.0,100.0,50,-0.5939668998364482,-27.464042759171676,0.006310278278267262,0.0015976079664200538,1.005141460425632,1.5939668998364482,28.464042759171676,0.9936897217217328,0.9984023920335799
160,-0.5,10.0,0.1,5,9.996625575457688,9.977702695553072,9.994672299787176,9.998189915601388,10.002403804634186,0.0003374424542311516,0.002229730444692812,0.0005327700212824027,0.00018100843986115222
161,-0.5,10.0,0.1,10,9.997859129756211,9.969052605660666,9.992614892702827,9.997678089402646,10.003739949354065,0.00021408702437888393,0.003094739433933391,0.0007385107297173121,0.0002321910597354204
162,-0.5,10.0,0.1,20,9.996216009608485,9.974413406549548,10.007564216869776,9.99708204928169,9.999826589050123,0.0003783990391514891,0.0025586593450452,0.000756421686977582,0.000291795071830947
163,-0.5,10.0,0.1,50,10.00422175786585,9.982374806450844,10.016164781586845,10.005452346982823,10.005616446627679,0.00042217578658494405,0.0017625193549156038,0.0016164781586844867,0.0005452346982822931
164,-0.5,10.0,1.0,5,9.893442677190173,9.715056814947582,9.897254554800536,9.89769116884421,9.997512080811736,0.010655732280982733,0.0284943185052418,0.01027454451994636,0.010230883115579025
165,-0.5,10.0,1.0,10,9.948805132387054,9.735577816059914,9.963644625197567,9.955776113626555,10.01343236451824,0.005119486761294567,0.0264422183940086,0.0036355374802433003,0.004422388637344454
166,-0.5,10.0,1.0,20,9.954447614513674,9.700193484399195,9.960180128671908,9.959388383968463,9.98493058824042,0.004555238548632623,0.029980651560080496,0.003981987132809195,0.004061161603153706
167,-0.5,10.0,1.0,50,9.9635388616787,9.691575915612704,9.982008580871705,9.970942417917477,9.982035809044264,0.0036461138321300266,0.030842408438729586,0.0017991419128295049,0.0029057582082522514
168,-0.5,10.0,10.0,5,8.886120661221696,7.204933616848252,8.932825656230078,8.93549876608494,10.013838805206568,0.11138793387783039,0.2795066383151748,0.10671743437699224,0.10645012339150597
169,-0.5,10.0,10.0,10,9.36599888138408,7.204052382918597,9.41149440594598,9.43227979703505,9.99909287291973,0.06340011186159203,0.2795947617081403,0.05885055940540198,0.05677202029649493
170,-0.5,10.0,10.0,20,9.604189867568584,7.150338780779822,9.661068639519753,9.662952501954905,9.992232687051828,0.0395810132431416,0.2849661219220178,0.033893136048024707,0.03370474980450951
171,-0.5,10.0,10.0,50,9.800203498689035,7.0784537805507455,9.8337535163668,9.863651607297989,9.991666956484098,0.019979650131096528,0.2921546219449255,0.016624648363320026,0.013634839270201126
172,-0.5,10.0,100.0,5,-1.2620165009333342,-18.69106923112218,-0.8282589906039789,-0.7267402725330421,9.99185352669715,1.1262016500933334,2.869106923112218,1.0828258990603978,1.0726740272533042
173,-0.5,10.0,100.0,10,3.2371723785987627,-19.502512167717533,3.9669640419442453,3.8614509548042855,10.00337157816096,0.6762827621401237,2.950251216771753,0.6033035958055755,0.6138549045195715
174,-0.5,10.0,100.0,20,6.085378966092826,-18.888162348468995,6.618201928190521,6.666214572539119,9.996503825023375,0.3914621033907174,2.8888162348468995,0.3381798071809479,0.3333785427460881
175,-0.5,10.0,100.0,50,7.933702763834698,-18.56367631642173,8.66154083943351,8.493230569034615,9.989541987800425,0.2066297236165302,2.856367631642173,0.13384591605664903,0.15067694309653845
176,-0.5,100.0,0.1,5,99.98716581606331,99.96816035442424,99.98202949674959,99.98784714921406,99.99849082811299,0.0001283418393668967,0.0003183964557575791,0.00017970503250410274,0.00012152850785938086
177,-0.5,100.0,0.1,10,99.9912511542315,99.96607621094643,99.99364297908649,99.99282449760268,99.99733527578148,8.748845768494107e-05,0.0003392378905357418,6.357020913512201e-05,7.175502397316791e-05
178,-0.5,100.0,0.1,20,100.00440022065021,99.97862276179546,100.01612650174646,100.00663849621301,100.0072515530063,4.400220650211395e-05,0.00021377238204536297,0.00016126501746455802,6.638496213014378e-05
179,-0.5,100.0,0.1,50,99.98749370701789,99.96627457381295,99.98933762519633,99.98759606890074,99.99115895420458,0.00012506292982109813,0.0003372542618704699,0.00010662374803672491,0.00012403931099257191
180,-0.5,100.0,1.0,5,99.87738218426672,99.70933236829242,99.88427048490986,99.88429505841954,99.98840581453872,0.0012261781573327823,0.002906676317075778,0.0011572951509013763,0.0011570494158046074
181,-0.5,100.0,1.0,10,99.93894339129766,99.70761363940625,99.93662179020227,99.94477209334785,100.00515882948055,0.000610566087023443,0.002923863605937527,0.0006337820979773312,0.0005522790665214928
182,-0.5,100.0,1.0,20,99.96811076789338,99.72581571216755,99.99011080784624,99.97416062995399,100.00683934225857,0.00031889232106621537,0.0027418428783245476,9.88919215376427e-05,0.00025839370046014664
183,-0.5,100.0,1.0,50,100.00121534178737,99.72662034062193,100.00941260324312,100.00659096088418,100.01561929422894,1.2153417873719263e-05,0.002733796593780653,9.412603243120543e-05,6.590960884182095e-05
184,-0.5,100.0,10.0,5,98.88101158652081,97.09628881639912,98.94786585836435,98.94739634606586,100.01103362759329,0.011189884134791868,0.029037111836008763,0.010521341416356477,0.01052603653934142
185,-0.5,100.0,10.0,10,99.34960620958645,97.20501595577205,99.39416541418795,99.4078412248971,99.99311938101751,0.006503937904135455,0.027949840442279453,0.006058345858120475,0.005921587751029023
186,-0.5,100.0,10.0,20,99.66456201798792,97.26938540395909,99.71341437414267,99.71808466502887,100.00301295308364,0.0033543798201208118,0.027306145960409083,0.002865856258573274,0.002819153349711314
187,-0.5,100.0,10.0,50,99.81205258657681,97.09423860523097,99.88617901587332,99.8815232797106,100.00701396843269,0.0018794741342318844,0.0290576139476903,0.0011382098412667575,0.001184767202893937
188,-0.5,100.0,100.0,5,89.05787765061285,71.80492620302977,89.52661884851187,89.44806539506358,100.02412914064736,0.10942122349387148,0.2819507379697023,0.10473381151488127,0.10551934604936421
189,-0.5,100.0,100.0,10,93.49010958343659,70.61499561753186,94.02298966188188,94.11490554611296,100.0098690096075,0.06509890416563408,0.2938500438246814,0.0597701033811812,0.05885094453887035
190,-0.5,100.0,100.0,20,96.11755272054093,71.95797267463018,96.87915527217402,96.92596294351975,99.98119958973355,0.03882447279459072,0.28042027325369817,0.031208447278259825,0.030740370564802503
191,-0.5,100.0,100.0,50,97.83509018873197,70.3789158726155,98.5454042236254,98.48002111452207,100.0047379663709,0.021649098112680322,0.29621084127384506,0.014545957763746032,0.015199788854779257
192,-0.25,0.1,0.1,5,0.08495174125208693,0.07805705119753932,0.0860484206858583,0.08506190848069649,0.0874011896838841,0.15048258747913074,0.21942948802460685,0.13951579314141704,0.14938091519303517
193,-0.25,0.1,0.1,10,0.09400942220703672,0.0862101303262812,0.08818048941307538,0.09436925567074671,0.09531698750294439,0.05990577792963289,0.137898696737188,0.11819510586924625,0.05630744329253298
194,-0.25,0.1,0.1,20,0.09601655856798211,0.08760801751349863,0.09629923206738489,0.09636879948969929,0.0974428078407323,0.03983441432017898,0.12391982486501377,0.03700767932615118,0.036312005103007194
195,-0.25,0.1,0.1,50,0.08962033096676125,0.07731340352386665,0.07575881549321192,0.09003529767676037,0.09080813629402608,0.10379669033238753,0.22686596476133358,0.24241184506788083,0.09964702323239635
196,-0.25,0.1,1.0,5,0.055614865209254426,-0.02379606684591242,0.059278298423990086,0.056616095780151136,0.10410863819732802,0.4438513479074558,1.2379606684591242,0.40721701576009917,0.4338390421984887
197,-0.25,0.1,1.0,10,0.05568441838692,-0.045689254944600695,0.05307822664948128,0.05850144959863326,0.0805063510550933,0.4431558161308,1.4568925494460068,0.46921773350518725,0.41498550401366746
198,-0.25,0.1,1.0,20,0.06372179363638314,-0.05087810830028092,0.06549611128664204,0.06756435276521361,0.07738106907297923,0.36278206363616866,1.5087810830028092,0.34503888713357966,0.32435647234786397
199,-0.25,0.1,1.0,50,0.09510494524978437,-0.018062166517658095,0.11391104457927012,0.09704930260316039,0.1033909671874005,0.048950547502156355,1.180621665176581,0.13911044579270115,0.02950697396839619
200,-0.25,0.1,10.0,5,-0.35624266530581045,-1.1757431275688426,-0.31210452900423435,-0.3264297250629059,0.10672457039563416,4.562426653058105,12.757431275688425,4.121045290042343,4.264297250629059
201,-0.25,0.1,10.0,10,-0.13782027111358244,-1.2467248201820307,-0.08100115115666162,-0.1057753097688341,0.11149678902300791,2.3782027111358244,13.467248201820308,1.8100115115666162,2.057753097688341
202,-0.25,0.1,10.0,20,-0.004049333339115049,-1.0895549108114382,0.016458528914209163,0.024066411135881417,0.10906810947474133,1.0404933333911504,11.895549108114382,0.8354147108579083,0.7593358886411858
203,-0.25,0.1,10.0,50,0.02045377995782543,-1.0895144454601569,0.06475041831543163,0.04921432808466445,0.11136981537394045,0.7954622004217456,11.895144454601569,0.35249581684568376,0.5078567191533555
204,-0.25,0.1,100.0,5,-4.18107425516612,-11.718591513339238,-4.211261938835769,-3.9891511512719364,0.08799754668526255,42.81074255166119,118.18591513339237,43.11261938835768,40.89151151271936
205,-0.25,0.1,100.0,10,-2.1078400627501,-12.031984758460903,-1.823647414087014,-1.7955200710828034,0.09866861364886871,22.078400627501,121.31984758460902,19.23647414087014,18.955200710828034
206,-0.25,0.1,100.0,20,-1.6674467392594317,-13.36758456598727,-1.3776581814706363,-1.2845302048552167,0.09357418365963528,17.674467392594316,134.6758456598727,14.776581814706363,13.845302048552167
207,-0.25,0.1,100.0,50,-0.371124760724584,-11.541278882460109,-0.3659128678839594,-0.2065020811464298,0.10112379610448319,4.71124760724584,116.41278882460108,4.659128678839593,3.0650208114642976
208,-0.25,1.0,0.1,5,1.018407601746777,1.0103105702508577,1.0193848952088045,1.0188585755578914,1.0228045202817013,0.018407601746776914,0.010310570250857687,0.019384895208804487,0.01885857555789139
209,-0.25,1.0,0.1,10,0.9832779204252832,0.9731479268756399,0.9844046026556302,0.9837756103229289,0.9859021407286022,0.01672207957471683,0.02685207312436011,0.015595397344369766,0.01622438967707107
210,-0.25,1.0,0.1,20,0.9804669260836739,0.9686333094485802,0.9839810402853505,0.9804135936332244,0.9825186326784141,0.019533073916326082,0.03136669055141983,0.016018959714649506,0.019586406366775555
211,-0.25,1.0,0.1,50,0.9985855986958104,0.9844441348580272,0.9993131340125914,0.9987315585132203,0.9991884097739903,0.001414401304189572,0.015555865141972824,0.0006868659874086358,0.0012684414867797367
212,-0.25,1.0,1.0,5,0.9508676067302296,0.8507906000496115,0.9517767639590765,0.9528438422369713,1.0001135279561202,0.04913239326977037,0.1492093999503885,0.04822323604092349,0.04715615776302873
213,-0.25,1.0,1.0,10,0.9649291147502352,0.8631355597514104,0.964874899523535,0.9667055981333594,0.9914094979446708,0.03507088524976476,0.13686444024858957,0.035125100476465,0.033294401866640566
214,-0.25,1.0,1.0,20,0.9822726624719493,0.8737849878934055,0.9813573771037255,0.9860780778252313,0.9975646621858582,0.01772733752805067,0.12621501210659447,0.018642622896274497,0.01392192217476873
215,-0.25,1.0,1.0,50,0.986659010729352,0.8698772121060869,0.9667095763445469,0.9889142690853763,0.9930783068256612,0.013340989270647974,0.13012278789391307,0.033290423655453094,0.011085730914623726
